"","word","n","n_papers","n_papers_total","p_papers"
"25933","surveys participant’s",1,1,337,0.0029673590504451
"25934","survive disparate",1,1,337,0.0029673590504451
"25935","survive strict",1,1,337,0.0029673590504451
"25936","survivors experiencing",1,1,337,0.0029673590504451
"25937","survivors intimate",1,1,337,0.0029673590504451
"25938","survivors term",1,1,337,0.0029673590504451
"25939","susceptibility bias",1,1,337,0.0029673590504451
"25940","susceptible false",1,1,337,0.0029673590504451
"25941","susceptible influence",1,1,337,0.0029673590504451
"25942","suspect analysis",1,1,337,0.0029673590504451
"25943","suspect development",2,1,337,0.0029673590504451
"25944","suspected time",1,1,337,0.0029673590504451
"25945","suspicion differential",1,1,337,0.0029673590504451
"25946","suspicious clicks",1,1,337,0.0029673590504451
"25947","suspicious loops",1,1,337,0.0029673590504451
"25948","sustainability investigate",1,1,337,0.0029673590504451
"25949","sustainability platforms",1,1,337,0.0029673590504451
"25950","sustainable paper",1,1,337,0.0029673590504451
"25951","sustained focus",1,1,337,0.0029673590504451
"25952","svm yield",1,1,337,0.0029673590504451
"25953","swapping algorithm",1,1,337,0.0029673590504451
"25954","sweep empirical",1,1,337,0.0029673590504451
"25955","swift addition",1,1,337,0.0029673590504451
"25956","swift developments",1,1,337,0.0029673590504451
"25957","syntactic issues",1,1,337,0.0029673590504451
"25958","syntactic semantic",1,1,337,0.0029673590504451
"25959","synthesizes fields",1,1,337,0.0029673590504451
"25960","synthesizes lessons",1,1,337,0.0029673590504451
"25961","synthesizes prior",1,1,337,0.0029673590504451
"25962","synthetic benchmark",1,1,337,0.0029673590504451
"25963","synthetic benchmarks",1,1,337,0.0029673590504451
"25964","synthetic image",1,1,337,0.0029673590504451
"25965","synthetically generate",1,1,337,0.0029673590504451
"25966","synthetically generated",1,1,337,0.0029673590504451
"25967","system 100",1,1,337,0.0029673590504451
"25968","system 1300",1,1,337,0.0029673590504451
"25969","system ads",1,1,337,0.0029673590504451
"25970","system airspace",1,1,337,0.0029673590504451
"25971","system article",1,1,337,0.0029673590504451
"25972","system assignment",1,1,337,0.0029673590504451
"25973","system atically",1,1,337,0.0029673590504451
"25974","system audited",1,1,337,0.0029673590504451
"25975","system blackbox",1,1,337,0.0029673590504451
"25976","system building",1,1,337,0.0029673590504451
"25977","system characterize",1,1,337,0.0029673590504451
"25978","system cmaps",1,1,337,0.0029673590504451
"25979","system combines",1,1,337,0.0029673590504451
"25980","system constructed",1,1,337,0.0029673590504451
"25981","system contexts",1,1,337,0.0029673590504451
"25982","system contributes",1,1,337,0.0029673590504451
"25983","system create",1,1,337,0.0029673590504451
"25984","system created",1,1,337,0.0029673590504451
"25985","system creators",1,1,337,0.0029673590504451
"25986","system databases",1,1,337,0.0029673590504451
"25987","system debiased",1,1,337,0.0029673590504451
"25988","system describe",1,1,337,0.0029673590504451
"25989","system design",1,1,337,0.0029673590504451
"25990","system develop",1,1,337,0.0029673590504451
"25991","system developed",1,1,337,0.0029673590504451
"25992","system developers",1,1,337,0.0029673590504451
"25993","system discuss",1,1,337,0.0029673590504451
"25994","system disproportionately",1,1,337,0.0029673590504451
"25995","system domain",1,1,337,0.0029673590504451
"25996","system dynamics",1,1,337,0.0029673590504451
"25997","system emotion",1,1,337,0.0029673590504451
"25998","system employees",1,1,337,0.0029673590504451
"25999","system enabling",1,1,337,0.0029673590504451
"26000","system encoded",2,1,337,0.0029673590504451
"26001","system exist",1,1,337,0.0029673590504451
"26002","system fairness",1,1,337,0.0029673590504451
"26003","system fico",1,1,337,0.0029673590504451
"26004","system finally",1,1,337,0.0029673590504451
"26005","system found",1,1,337,0.0029673590504451
"26006","system functions",1,1,337,0.0029673590504451
"26007","system global",1,1,337,0.0029673590504451
"26008","system holders",1,1,337,0.0029673590504451
"26009","system human",1,1,337,0.0029673590504451
"26010","system i.e",1,1,337,0.0029673590504451
"26011","system increasingly",1,1,337,0.0029673590504451
"26012","system language",1,1,337,0.0029673590504451
"26013","system lead",1,1,337,0.0029673590504451
"26014","system leads",1,1,337,0.0029673590504451
"26015","system level",3,1,337,0.0029673590504451
"26016","system mechanically",1,1,337,0.0029673590504451
"26017","system mechanisms",1,1,337,0.0029673590504451
"26018","system medical",1,1,337,0.0029673590504451
"26019","system methodology",1,1,337,0.0029673590504451
"26020","system metric",1,1,337,0.0029673590504451
"26021","system models",1,1,337,0.0029673590504451
"26022","system monetary",1,1,337,0.0029673590504451
"26023","system monitor",1,1,337,0.0029673590504451
"26024","system nibrs",1,1,337,0.0029673590504451
"26025","system nominally",1,1,337,0.0029673590504451
"26026","system operate",1,1,337,0.0029673590504451
"26027","system operates",1,1,337,0.0029673590504451
"26028","system operationalized",1,1,337,0.0029673590504451
"26029","system outputs",1,1,337,0.0029673590504451
"26030","system patterned",1,1,337,0.0029673590504451
"26031","system performing",1,1,337,0.0029673590504451
"26032","system perspective",1,1,337,0.0029673590504451
"26033","system policies",1,1,337,0.0029673590504451
"26034","system pre",1,1,337,0.0029673590504451
"26035","system pretrial",1,1,337,0.0029673590504451
"26036","system prevent",1,1,337,0.0029673590504451
"26037","system provide",1,1,337,0.0029673590504451
"26038","system purpose",1,1,337,0.0029673590504451
"26039","system relies",1,1,337,0.0029673590504451
"26040","system require",1,1,337,0.0029673590504451
"26041","system researchers",1,1,337,0.0029673590504451
"26042","system returns",1,1,337,0.0029673590504451
"26043","system rewards",1,1,337,0.0029673590504451
"26044","system safe",1,1,337,0.0029673590504451
"26045","system specifically",1,1,337,0.0029673590504451
"26046","system sufficiently",1,1,337,0.0029673590504451
"26047","system treated",1,1,337,0.0029673590504451
"26048","system uk",1,1,337,0.0029673590504451
"26049","system umls",1,1,337,0.0029673590504451
"26050","system understand",1,1,337,0.0029673590504451
"26051","system upax",1,1,337,0.0029673590504451
"26052","system validation",1,1,337,0.0029673590504451
"26053","system vary",1,1,337,0.0029673590504451
"26054","system verification",1,1,337,0.0029673590504451
"26055","system vertical",1,1,337,0.0029673590504451
"26056","system wholly",1,1,337,0.0029673590504451
"26057","system's ability",1,1,337,0.0029673590504451
"26058","system's design",2,1,337,0.0029673590504451
"26059","system's disaggregated",1,1,337,0.0029673590504451
"26060","system's inputs",1,1,337,0.0029673590504451
"26061","system's integrity",1,1,337,0.0029673590504451
"26062","system's outputs",1,1,337,0.0029673590504451
"26063","systematic audit",1,1,337,0.0029673590504451
"26064","systematic biases",1,1,337,0.0029673590504451
"26065","systematic confidence",1,1,337,0.0029673590504451
"26066","systematic documentation",1,1,337,0.0029673590504451
"26067","systematic framework",1,1,337,0.0029673590504451
"26068","systematic historical",1,1,337,0.0029673590504451
"26069","systematic influence",1,1,337,0.0029673590504451
"26070","systematic information",1,1,337,0.0029673590504451
"26071","systematic issues",1,1,337,0.0029673590504451
"26072","systematic literature",1,1,337,0.0029673590504451
"26073","systematic preferential",1,1,337,0.0029673590504451
"26074","systematic techniques",1,1,337,0.0029673590504451
"26075","systematic testing",1,1,337,0.0029673590504451
"26076","systematically analyzed",1,1,337,0.0029673590504451
"26077","systematically audit",1,1,337,0.0029673590504451
"26078","systematically categorize",1,1,337,0.0029673590504451
"26079","systematically depth",1,1,337,0.0029673590504451
"26080","systematically design",1,1,337,0.0029673590504451
"26081","systematically distorts",1,1,337,0.0029673590504451
"26082","systematically dramatically",1,1,337,0.0029673590504451
"26083","systematically executing",1,1,337,0.0029673590504451
"26084","systematically investigate",1,1,337,0.0029673590504451
"26085","systematically larger",1,1,337,0.0029673590504451
"26086","systematically measure",1,1,337,0.0029673590504451
"26087","systematically negotiate",1,1,337,0.0029673590504451
"26088","systematically progress",1,1,337,0.0029673590504451
"26089","systematically sustainable",1,1,337,0.0029673590504451
"26090","systematize recent",1,1,337,0.0029673590504451
"26091","systematize technologies",1,1,337,0.0029673590504451
"26092","systemic gender",1,1,337,0.0029673590504451
"26093","systemic governance",1,1,337,0.0029673590504451
"26094","systemic harms",1,1,337,0.0029673590504451
"26095","systemic risk",3,1,337,0.0029673590504451
"26096","systemic sociotechnical",1,1,337,0.0029673590504451
"26097","systemically consistent",1,1,337,0.0029673590504451
"26098","systems 1",1,1,337,0.0029673590504451
"26099","systems 12,412",1,1,337,0.0029673590504451
"26100","systems 17",1,1,337,0.0029673590504451
"26101","systems 1980s",1,1,337,0.0029673590504451
"26102","systems 3",1,1,337,0.0029673590504451
"26103","systems accountable",1,1,337,0.0029673590504451
"26104","systems accurately",1,1,337,0.0029673590504451
"26105","systems adapting",1,1,337,0.0029673590504451
"26106","systems address",1,1,337,0.0029673590504451
"26107","systems addressed",1,1,337,0.0029673590504451
"26108","systems ads",1,1,337,0.0029673590504451
"26109","systems advent",1,1,337,0.0029673590504451
"26110","systems affect",1,1,337,0.0029673590504451
"26111","systems aircraft",1,1,337,0.0029673590504451
"26112","systems align",1,1,337,0.0029673590504451
"26113","systems anticipate",1,1,337,0.0029673590504451
"26114","systems applying",1,1,337,0.0029673590504451
"26115","systems article",1,1,337,0.0029673590504451
"26116","systems artificial",1,1,337,0.0029673590504451
"26117","systems assess",1,1,337,0.0029673590504451
"26118","systems audited",1,1,337,0.0029673590504451
"26119","systems augment",1,1,337,0.0029673590504451
"26120","systems automated",1,1,337,0.0029673590504451
"26121","systems autonomous",1,1,337,0.0029673590504451
"26122","systems awareness",1,1,337,0.0029673590504451
"26123","systems biased",1,1,337,0.0029673590504451
"26124","systems black",1,1,337,0.0029673590504451
"26125","systems blindspot",1,1,337,0.0029673590504451
"26126","systems broader",1,1,337,0.0029673590504451
"26127","systems categorized",1,1,337,0.0029673590504451
"26128","systems characterises",1,1,337,0.0029673590504451
"26129","systems characterize",1,1,337,0.0029673590504451
"26130","systems cj",1,1,337,0.0029673590504451
"26131","systems cognitive",1,1,337,0.0029673590504451
"26132","systems community",1,1,337,0.0029673590504451
"26133","systems compare",1,1,337,0.0029673590504451
"26134","systems computational",1,1,337,0.0029673590504451
"26135","systems concept",1,1,337,0.0029673590504451
"26136","systems concern",1,1,337,0.0029673590504451
"26137","systems considered",1,1,337,0.0029673590504451
"26138","systems consisted",1,1,337,0.0029673590504451
"26139","systems constituent",1,1,337,0.0029673590504451
"26140","systems constitute",1,1,337,0.0029673590504451
"26141","systems constructed",1,1,337,0.0029673590504451
"26142","systems content",1,1,337,0.0029673590504451
"26143","systems continually",1,1,337,0.0029673590504451
"26144","systems continues",1,1,337,0.0029673590504451
"26145","systems contribute",1,1,337,0.0029673590504451
"26146","systems corporate",1,1,337,0.0029673590504451
"26147","systems cost",1,1,337,0.0029673590504451
"26148","systems critical",1,1,337,0.0029673590504451
"26149","systems crucial",1,1,337,0.0029673590504451
"26150","systems current",1,1,337,0.0029673590504451
"26151","systems data",1,1,337,0.0029673590504451
"26152","systems databases",1,1,337,0.0029673590504451
"26153","systems dataset",1,1,337,0.0029673590504451
"26154","systems datasets",1,1,337,0.0029673590504451
"26155","systems date",1,1,337,0.0029673590504451
"26156","systems deep",1,1,337,0.0029673590504451
"26157","systems defenses",1,1,337,0.0029673590504451
"26158","systems demonstrate",1,1,337,0.0029673590504451
"26159","systems dependability",1,1,337,0.0029673590504451
"26160","systems describe",1,1,337,0.0029673590504451
"26161","systems designers",1,1,337,0.0029673590504451
"26162","systems determine",1,1,337,0.0029673590504451
"26163","systems development",1,1,337,0.0029673590504451
"26164","systems difficulty",1,1,337,0.0029673590504451
"26165","systems directly",1,1,337,0.0029673590504451
"26166","systems discovering",1,1,337,0.0029673590504451
"26167","systems discriminatory",1,1,337,0.0029673590504451
"26168","systems discuss",1,1,337,0.0029673590504451
"26169","systems discussed",1,1,337,0.0029673590504451
"26170","systems discussion",1,1,337,0.0029673590504451
"26171","systems disparate",1,1,337,0.0029673590504451
"26172","systems displayed",1,1,337,0.0029673590504451
"26173","systems domains",1,1,337,0.0029673590504451
"26174","systems dramatically",1,1,337,0.0029673590504451
"26175","systems driven",1,1,337,0.0029673590504451
"26176","systems driverless",1,1,337,0.0029673590504451
"26177","systems dynamic",1,1,337,0.0029673590504451
"26178","systems employed",1,1,337,0.0029673590504451
"26179","systems engage",1,1,337,0.0029673590504451
"26180","systems environment",1,1,337,0.0029673590504451
"26181","systems essential",1,1,337,0.0029673590504451
"26182","systems evaluation",1,1,337,0.0029673590504451
"26183","systems exhibit",1,1,337,0.0029673590504451
"26184","systems exhibited",1,1,337,0.0029673590504451
"26185","systems exists",1,1,337,0.0029673590504451
"26186","systems experiences",1,1,337,0.0029673590504451
"26187","systems expert",1,1,337,0.0029673590504451
"26188","systems external",1,1,337,0.0029673590504451
"26189","systems fail",1,1,337,0.0029673590504451
"26190","systems fair",1,1,337,0.0029673590504451
"26191","systems fastest",1,1,337,0.0029673590504451
"26192","systems favorable",1,1,337,0.0029673590504451
"26193","systems feedback",1,1,337,0.0029673590504451
"26194","systems focus",1,1,337,0.0029673590504451
"26195","systems framework",1,1,337,0.0029673590504451
"26196","systems grow",1,1,337,0.0029673590504451
"26197","systems growing",1,1,337,0.0029673590504451
"26198","systems health",1,1,337,0.0029673590504451
"26199","systems heart",1,1,337,0.0029673590504451
"26200","systems hems",1,1,337,0.0029673590504451
"26201","systems humans",1,1,337,0.0029673590504451
"26202","systems humantic",1,1,337,0.0029673590504451
"26203","systems i.e",1,1,337,0.0029673590504451
"26204","systems impact",1,1,337,0.0029673590504451
"26205","systems imperfect",1,1,337,0.0029673590504451
"26206","systems implemented",1,1,337,0.0029673590504451
"26207","systems impose",1,1,337,0.0029673590504451
"26208","systems improve",1,1,337,0.0029673590504451
"26209","systems incrementally",1,1,337,0.0029673590504451
"26210","systems india",1,1,337,0.0029673590504451
"26211","systems individually",1,1,337,0.0029673590504451
"26212","systems inform",1,1,337,0.0029673590504451
"26213","systems inspired",1,1,337,0.0029673590504451
"26214","systems intelligible",1,1,337,0.0029673590504451
"26215","systems interact",1,1,337,0.0029673590504451
"26216","systems interacting",1,1,337,0.0029673590504451
"26217","systems interface",1,1,337,0.0029673590504451
"26218","systems intervention",1,1,337,0.0029673590504451
"26219","systems investigate",1,1,337,0.0029673590504451
"26220","systems kinds",1,1,337,0.0029673590504451
"26221","systems language",1,1,337,0.0029673590504451
"26222","systems lastly",1,1,337,0.0029673590504451
"26223","systems learn",1,1,337,0.0029673590504451
"26224","systems learning",1,1,337,0.0029673590504451
"26225","systems led",1,1,337,0.0029673590504451
"26226","systems leverage",1,1,337,0.0029673590504451
"26227","systems line",1,1,337,0.0029673590504451
"26228","systems marginalised",1,1,337,0.0029673590504451
"26229","systems margins",1,1,337,0.0029673590504451
"26230","systems mixed",1,1,337,0.0029673590504451
"26231","systems modeled",1,1,337,0.0029673590504451
"26232","systems models",1,1,337,0.0029673590504451
"26233","systems monetization",1,1,337,0.0029673590504451
"26234","systems moral",1,1,337,0.0029673590504451
"26235","systems nascent",1,1,337,0.0029673590504451
"26236","systems necessity",1,1,337,0.0029673590504451
"26237","systems offers",1,1,337,0.0029673590504451
"26238","systems omnipresent",1,1,337,0.0029673590504451
"26239","systems originality",1,1,337,0.0029673590504451
"26240","systems outline",1,1,337,0.0029673590504451
"26241","systems performing",1,1,337,0.0029673590504451
"26242","systems pes",1,1,337,0.0029673590504451
"26243","systems popular",1,1,337,0.0029673590504451
"26244","systems populations",1,1,337,0.0029673590504451
"26245","systems prevention",1,1,337,0.0029673590504451
"26246","systems previous",1,1,337,0.0029673590504451
"26247","systems prior",1,1,337,0.0029673590504451
"26248","systems produce",1,1,337,0.0029673590504451
"26249","systems proposals",1,1,337,0.0029673590504451
"26250","systems propose",1,1,337,0.0029673590504451
"26251","systems proposed",1,1,337,0.0029673590504451
"26252","systems protect",1,1,337,0.0029673590504451
"26253","systems quantify",1,1,337,0.0029673590504451
"26254","systems race",1,1,337,0.0029673590504451
"26255","systems randomized",1,1,337,0.0029673590504451
"26256","systems receives",1,1,337,0.0029673590504451
"26257","systems regard",1,1,337,0.0029673590504451
"26258","systems regularly",1,1,337,0.0029673590504451
"26259","systems regulatory",1,1,337,0.0029673590504451
"26260","systems remains",1,1,337,0.0029673590504451
"26261","systems removed",1,1,337,0.0029673590504451
"26262","systems report",1,1,337,0.0029673590504451
"26263","systems require",1,1,337,0.0029673590504451
"26264","systems requirement",1,1,337,0.0029673590504451
"26265","systems research",1,1,337,0.0029673590504451
"26266","systems researchers",1,1,337,0.0029673590504451
"26267","systems results",1,1,337,0.0029673590504451
"26268","systems routinely",1,1,337,0.0029673590504451
"26269","systems sas",1,1,337,0.0029673590504451
"26270","systems science",1,1,337,0.0029673590504451
"26271","systems sds",1,1,337,0.0029673590504451
"26272","systems security",1,1,337,0.0029673590504451
"26273","systems sense",1,1,337,0.0029673590504451
"26274","systems significant",1,1,337,0.0029673590504451
"26275","systems society",1,1,337,0.0029673590504451
"26276","systems software",1,1,337,0.0029673590504451
"26277","systems solve",1,1,337,0.0029673590504451
"26278","systems sophisticated",1,1,337,0.0029673590504451
"26279","systems sought",1,1,337,0.0029673590504451
"26280","systems specialists",1,1,337,0.0029673590504451
"26281","systems stability",1,1,337,0.0029673590504451
"26282","systems studies",1,1,337,0.0029673590504451
"26283","systems subset",1,1,337,0.0029673590504451
"26284","systems suffer",1,1,337,0.0029673590504451
"26285","systems sufficient",1,1,337,0.0029673590504451
"26286","systems support",1,1,337,0.0029673590504451
"26287","systems system",1,1,337,0.0029673590504451
"26288","systems systematic",1,1,337,0.0029673590504451
"26289","systems technical",1,1,337,0.0029673590504451
"26290","systems technologists",1,1,337,0.0029673590504451
"26291","systems tendency",1,1,337,0.0029673590504451
"26292","systems terms",1,1,337,0.0029673590504451
"26293","systems threaten",1,1,337,0.0029673590504451
"26294","systems trained",1,1,337,0.0029673590504451
"26295","systems typically",1,1,337,0.0029673590504451
"26296","systems underrepresented",1,1,337,0.0029673590504451
"26297","systems united",1,1,337,0.0029673590504451
"26298","systems verifiably",1,1,337,0.0029673590504451
"26299","systems.of vagueness",1,1,337,0.0029673590504451
"26300","systemsinto context",1,1,337,0.0029673590504451
"26301","system’s behavior",1,1,337,0.0029673590504451
"26302","system’s operation",1,1,337,0.0029673590504451
"26303","system’s purpose",1,1,337,0.0029673590504451
"26304","table images",1,1,337,0.0029673590504451
"26305","tabular data",1,1,337,0.0029673590504451
"26306","tabular datasets",1,1,337,0.0029673590504451
"26307","tackle developing",1,1,337,0.0029673590504451
"26308","tackle extent",1,1,337,0.0029673590504451
"26309","tackle machine",1,1,337,0.0029673590504451
"26310","tackle popularity",1,1,337,0.0029673590504451
"26311","tackle question",1,1,337,0.0029673590504451
"26312","tackle research",1,1,337,0.0029673590504451
"26313","tackled recent",1,1,337,0.0029673590504451
"26314","tackles issue",1,1,337,0.0029673590504451
"26315","tackling data",1,1,337,0.0029673590504451
"26316","tackling gender",1,1,337,0.0029673590504451
"26317","tackling sample",1,1,337,0.0029673590504451
"26318","tackling surveillance",1,1,337,0.0029673590504451
"26319","tactics advantage",1,1,337,0.0029673590504451
"26320","tactics align",1,1,337,0.0029673590504451
"26321","tactics dark",1,1,337,0.0029673590504451
"26322","tactics form",1,1,337,0.0029673590504451
"26323","tag surveillance",1,1,337,0.0029673590504451
"26324","tagalog inference",1,1,337,0.0029673590504451
"26325","tagging images",1,1,337,0.0029673590504451
"26326","tags gender",1,1,337,0.0029673590504451
"26327","tags individuals",1,1,337,0.0029673590504451
"26328","tags presence",1,1,337,0.0029673590504451
"26329","tail popular",1,1,337,0.0029673590504451
"26330","tailor prescribing",1,1,337,0.0029673590504451
"26331","tailored means",1,1,337,0.0029673590504451
"26332","tailored solutions",1,1,337,0.0029673590504451
"26333","tailored specific",1,1,337,0.0029673590504451
"26334","takes inspiration",1,1,337,0.0029673590504451
"26335","takes set",1,1,337,0.0029673590504451
"26336","takes topic",1,1,337,0.0029673590504451
"26337","taking imagenet",1,1,337,0.0029673590504451
"26338","taking probing",1,1,337,0.0029673590504451
"26339","talk pages",1,1,337,0.0029673590504451
"26340","tall short",1,1,337,0.0029673590504451
"26341","tangible bargaining",1,1,337,0.0029673590504451
"26342","tangible benefits",1,1,337,0.0029673590504451
"26343","tangible distill",1,1,337,0.0029673590504451
"26344","tangible forward",1,1,337,0.0029673590504451
"26345","tangible illustrations",1,1,337,0.0029673590504451
"26346","tar geted",1,1,337,0.0029673590504451
"26347","target ads",1,1,337,0.0029673590504451
"26348","target assess",1,1,337,0.0029673590504451
"26349","target attribute",1,1,337,0.0029673590504451
"26350","target audience",1,1,337,0.0029673590504451
"26351","target audiences",1,1,337,0.0029673590504451
"26352","target companies",1,1,337,0.0029673590504451
"26353","target consumer",1,1,337,0.0029673590504451
"26354","target corporation",1,1,337,0.0029673590504451
"26355","target county",1,1,337,0.0029673590504451
"26356","target data",1,1,337,0.0029673590504451
"26357","target demographic",1,1,337,0.0029673590504451
"26358","target details",1,1,337,0.0029673590504451
"26359","target identity",1,1,337,0.0029673590504451
"26360","target paper",1,1,337,0.0029673590504451
"26361","target population",1,1,337,0.0029673590504451
"26362","target racial",1,1,337,0.0029673590504451
"26363","target set",6,1,337,0.0029673590504451
"26364","target subgroup",1,1,337,0.0029673590504451
"26365","target user",1,1,337,0.0029673590504451
"26366","target users",1,1,337,0.0029673590504451
"26367","target voters",1,1,337,0.0029673590504451
"26368","target zip",1,1,337,0.0029673590504451
"26369","targeted audience",1,1,337,0.0029673590504451
"26370","targeted based",1,1,337,0.0029673590504451
"26371","targeted companies",1,1,337,0.0029673590504451
"26372","targeted individuals",1,1,337,0.0029673590504451
"26373","targeted population",1,1,337,0.0029673590504451
"26374","targeted populations",1,1,337,0.0029673590504451
"26375","targeted tools",1,1,337,0.0029673590504451
"26376","targeted topics",1,1,337,0.0029673590504451
"26377","targeted users",1,1,337,0.0029673590504451
"26378","targeted vulnerable",1,1,337,0.0029673590504451
"26379","targeting ads",1,1,337,0.0029673590504451
"26380","targeting custom",1,1,337,0.0029673590504451
"26381","targeting display",1,1,337,0.0029673590504451
"26382","targeting enormous",1,1,337,0.0029673590504451
"26383","targeting identify",1,1,337,0.0029673590504451
"26384","targeting intended",1,1,337,0.0029673590504451
"26385","targeting methods",1,1,337,0.0029673590504451
"26386","targeting modified",1,1,337,0.0029673590504451
"26387","targeting political",1,1,337,0.0029673590504451
"26388","targeting quality",1,1,337,0.0029673590504451
"26389","targeting racial",1,1,337,0.0029673590504451
"26390","targeting religious",1,1,337,0.0029673590504451
"26391","targeting system",1,1,337,0.0029673590504451
"26392","targets ads",1,1,337,0.0029673590504451
"26393","targets amazon",1,1,337,0.0029673590504451
"26394","targets documentation",1,1,337,0.0029673590504451
"26395","targets error",1,1,337,0.0029673590504451
"26396","targets explore",1,1,337,0.0029673590504451
"26397","targets ideologically",1,1,337,0.0029673590504451
"26398","targets reduced",1,1,337,0.0029673590504451
"26399","targets released",1,1,337,0.0029673590504451
"26400","task automated",1,1,337,0.0029673590504451
"26401","task blip",2,1,337,0.0029673590504451
"26402","task communities",1,1,337,0.0029673590504451
"26403","task completion",1,1,337,0.0029673590504451
"26404","task conduct",1,1,337,0.0029673590504451
"26405","task dependent",1,1,337,0.0029673590504451
"26406","task descriptions",1,1,337,0.0029673590504451
"26407","task design",1,1,337,0.0029673590504451
"26408","task designs",3,1,337,0.0029673590504451
"26409","task dnns",1,1,337,0.0029673590504451
"26410","task efficiently",1,1,337,0.0029673590504451
"26411","task field",1,1,337,0.0029673590504451
"26412","task mapping",1,1,337,0.0029673590504451
"26413","task objective",1,1,337,0.0029673590504451
"26414","task rated",1,1,337,0.0029673590504451
"26415","task representations",1,1,337,0.0029673590504451
"26416","task results",1,1,337,0.0029673590504451
"26417","task shaping",1,1,337,0.0029673590504451
"26418","task specific",1,1,337,0.0029673590504451
"26419","task strongly",1,1,337,0.0029673590504451
"26420","task targeted",1,1,337,0.0029673590504451
"26421","task time",1,1,337,0.0029673590504451
"26422","task types",1,1,337,0.0029673590504451
"26423","tasks 49",1,1,337,0.0029673590504451
"26424","tasks additional",1,1,337,0.0029673590504451
"26425","tasks concentration",1,1,337,0.0029673590504451
"26426","tasks conducted",1,1,337,0.0029673590504451
"26427","tasks data",1,1,337,0.0029673590504451
"26428","tasks delegated",1,1,337,0.0029673590504451
"26429","tasks demonstrate",1,1,337,0.0029673590504451
"26430","tasks directly",1,1,337,0.0029673590504451
"26431","tasks error",1,1,337,0.0029673590504451
"26432","tasks explored",1,1,337,0.0029673590504451
"26433","tasks hate",1,1,337,0.0029673590504451
"26434","tasks identifying",1,1,337,0.0029673590504451
"26435","tasks image",1,1,337,0.0029673590504451
"26436","tasks increasingly",1,1,337,0.0029673590504451
"26437","tasks language",1,1,337,0.0029673590504451
"26438","tasks law",1,1,337,0.0029673590504451
"26439","tasks limited",1,1,337,0.0029673590504451
"26440","tasks product",1,1,337,0.0029673590504451
"26441","tasks prone",1,1,337,0.0029673590504451
"26442","tasks relating",1,1,337,0.0029673590504451
"26443","tasks researchers",1,1,337,0.0029673590504451
"26444","tasks significantly",1,1,337,0.0029673590504451
"26445","tasks structure",1,1,337,0.0029673590504451
"26446","tasks structured",1,1,337,0.0029673590504451
"26447","tasks support",1,1,337,0.0029673590504451
"26448","tasks supported",1,1,337,0.0029673590504451
"26449","tasks systems",1,1,337,0.0029673590504451
"26450","tasksâ encouraging",1,1,337,0.0029673590504451
"26451","tating domain",1,1,337,0.0029673590504451
"26452","tation effort",1,1,337,0.0029673590504451
"26453","taught recreational",1,1,337,0.0029673590504451
"26454","tax administration",1,1,337,0.0029673590504451
"26455","tax audit",1,1,337,0.0029673590504451
"26456","tax enforcement",1,1,337,0.0029673590504451
"26457","tax system",1,1,337,0.0029673590504451
"26458","taxation justice",1,1,337,0.0029673590504451
"26459","taxi deregulation",1,1,337,0.0029673590504451
"26460","taxi medallions",1,1,337,0.0029673590504451
"26461","taxi trip",1,1,337,0.0029673590504451
"26462","taxonomy ai",1,1,337,0.0029673590504451
"26463","taxonomy define",1,1,337,0.0029673590504451
"26464","taxonomy highlights",1,1,337,0.0029673590504451
"26465","taxonomy summarize",1,1,337,0.0029673590504451
"26466","taxpayer audits",1,1,337,0.0029673590504451
"26467","taxpayer microdata",1,1,337,0.0029673590504451
"26468","taxpayers concerns",1,1,337,0.0029673590504451
"26469","taxpayers income",1,1,337,0.0029673590504451
"26470","taxpayers instance",1,1,337,0.0029673590504451
"26471","taxpayers investigate",1,1,337,0.0029673590504451
"26472","teach future",1,1,337,0.0029673590504451
"26473","teachers parents",1,1,337,0.0029673590504451
"26474","teachers training",1,1,337,0.0029673590504451
"26475","teaching algorithmic",1,1,337,0.0029673590504451
"26476","teaching materials",1,1,337,0.0029673590504451
"26477","teaching predictive",2,1,337,0.0029673590504451
"26478","team elicited",1,1,337,0.0029673590504451
"26479","team hci",1,1,337,0.0029673590504451
"26480","team including",1,1,337,0.0029673590504451
"26481","team volunteers",1,1,337,0.0029673590504451
"26482","teams denied",1,1,337,0.0029673590504451
"26483","tech alternatives",1,1,337,0.0029673590504451
"26484","tech data",1,1,337,0.0029673590504451
"26485","tech engineering",1,1,337,0.0029673590504451
"26486","tech fairness",1,1,337,0.0029673590504451
"26487","tech issues",1,1,337,0.0029673590504451
"26488","tech tech",1,1,337,0.0029673590504451
"26489","technical ai",1,1,337,0.0029673590504451
"26490","technical approaches",1,1,337,0.0029673590504451
"26491","technical aspects",1,1,337,0.0029673590504451
"26492","technical barriers",1,1,337,0.0029673590504451
"26493","technical capabilities",1,1,337,0.0029673590504451
"26494","technical community's",1,1,337,0.0029673590504451
"26495","technical correctness",1,1,337,0.0029673590504451
"26496","technical credit",1,1,337,0.0029673590504451
"26497","technical debt",1,1,337,0.0029673590504451
"26498","technical decision",2,1,337,0.0029673590504451
"26499","technical designers",1,1,337,0.0029673590504451
"26500","technical elements",1,1,337,0.0029673590504451
"26501","technical experts",1,1,337,0.0029673590504451
"26502","technical field",1,1,337,0.0029673590504451
